PUBLICATION_DATE,SITE_ID,UID,DATE_COL,VISIT_NO,AGKFFACT,BFI,CANALDENS,CAO,CBNF,CLAY,COALMINEDENS,COMPSTRGTH,DAMDENS,DAMNIDSTOR,DAMNRMSTOR,ELEV,FE2O3,FERT,HUDEN2010,HYDRLCOND,INORGNWETDEP_2008,K2O,KFFACT,MANURE,MERCDEP,MGO,MINEDENS,N,NA2O,NABD_DENS,NABD_NIDSTOR,NABD_NRMSTOR,NH4_2008,NO3_2008,NPDESDENS,OM,P2O5,PCTAG2006SLP10,PCTAG2006SLP20,PCTALKINTRUVOL,PCTALLUVCOAST,PCTBL2006,PCTBL2011,PCTCARBRESID,PCTCOASTCRS,PCTCOLLUVSED,PCTCONIF2006,PCTCONIF2011,PCTCROP2006,PCTCROP2011,PCTDECID2006,PCTDECID2011,PCTEOLCRS,PCTEOLFINE,PCTEXTRUVOL,PCTFIRE2000,PCTFIRE2001,PCTFIRE2002,PCTFIRE2003,PCTFIRE2004,PCTFIRE2005,PCTFIRE2006,PCTFIRE2007,PCTFIRE2008,PCTFIRE2009,PCTFIRE2010,PCTFRSTLOSS2001,PCTFRSTLOSS2002,PCTFRSTLOSS2003,PCTFRSTLOSS2004,PCTFRSTLOSS2005,PCTFRSTLOSS2006,PCTFRSTLOSS2007,PCTFRSTLOSS2008,PCTFRSTLOSS2009,PCTFRSTLOSS2010,PCTFRSTLOSS2011,PCTFRSTLOSS2012,PCTFRSTLOSS2013,PCTGLACLAKECRS,PCTGLACLAKEFINE,PCTGLACTILCLAY,PCTGLACTILCRS,PCTGLACTILLOAM,PCTGRS2006,PCTGRS2011,PCTHAY2006,PCTHAY2011,PCTHBWET2006,PCTHBWET2011,PCTHYDRIC,PCTICE2006,PCTICE2011,PCTIMP2006,PCTIMP2011,PCTMXFST2006,PCTMXFST2011,PCTNONAGINTRODMANAGVEG,PCTNONCARBRESID,PCTOW2006,PCTOW2011,PCTSALLAKE,PCTSHRB2006,PCTSHRB2011,PCTSILICIC,PCTURBHI2006,PCTURBHI2011,PCTURBLO2006,PCTURBLO2011,PCTURBMD2006,PCTURBMD2011,PCTURBOP2006,PCTURBOP2011,PCTWATER,PCTWDWET2006,PCTWDWET2011,PCVPY,PCVPY_PT,PERM,PESTIC97,PIP,PIP_PT,POPDEN2010,PRECIP8110,PSUM6M,PSUM6M_PT,PSUMPY,PSUMPY_PT,RCKDEP,RDCRS,RDDENS,RUNOFF,S,SAND,SIO2,SN_2008,SUPERFUNDDENS,TIP,TIP_PT,TMAX8110,TMEAN8110,TMEANPW,TMEANPW_PT,TMEANPY,TMEANPY_PT,TMIN8110,TRIDENS,WETINDEX,WSAREASQKM,WTDEP
6/23/2021,NLA17_TX-10112,243420,9/26/2017,1,0,18,0,0.509104946,0,27.61,0,2.604864996,1.836547291,1243674.05,584458.843,1149.286066,30.19520935,0,0.146513055,153.6548961,0.850571036,1.503601125,0.34,0,,0.613004313,0,0.850327074,0.810657951,0,0,0,0.582671046,1.76927948,0,0.64,0.105813922,0,0,0,79.17355372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829752066,0.829752066,0,0,0,0,7.933884298,7.933884298,0,92.0661157,92.0661157,20.82644628,0,0,0,0,0,0,0,0,0,0,0,110.0946864,32.03174973,2.65,0,40.99781339,41.020401,0.240722525,331.3992888,16.53917714,16.50766754,31.98799752,32.03174973,146.05,0,2.529717283,12,0.02214954,23.37619835,31.14628401,98.1689682,0,24.47539407,24.43440247,26.58961745,18.06898637,11.26054859,11.23666763,19.40453942,19.37291718,9.542991586,0,584.168595,0.5445,182.88
6/23/2021,NLA17_TX-10121,242990,9/20/2017,1,0.252510998,17,0,1.200091821,3.063959391,34.79739763,0,1.272680802,0,0,0,74.18614044,15.56320867,36.76751269,3.871975634,53.1213966,1.87147807,2.240710288,0.327521151,16.85177665,,1.14143073,0.188005264,0.518722833,1.284297821,0,0,0,1.27695776,3.907868804,0,1.127532995,0.151368592,0.169204738,0,0,100,2.131979695,5.24534687,0,0,0,0,0,0.930626058,0.930626058,3.265651438,3.350253807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186125212,0.033840948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846023689,2.318104907,75.66835871,72.16582064,1.742808799,0.27072758,0,0,0,0.237055838,0.253637902,0,0,1.539763113,0,0.575296108,2.385786802,0,7.106598985,5.78680203,0,0,0,0,0,0,0,6.734348562,6.768189509,0,0.998307953,0.778341794,55.85612436,99.07241821,3.360453469,23.54188199,148.7583179,150.6248016,5.828106677,1013.523854,97.47764688,97.98999786,99.65933954,99.07241821,151.5618951,0,1.981120126,115,0.039123704,19.49130118,52.86790873,263.267998,0,26.08493412,26.06620026,26.70805874,20.43086411,14.7224928,14.71633434,22.01255368,22.00400162,14.1510995,0,649.7216582,5.319,141.6919526
6/23/2021,NLA17_TX-10136,243100,9/21/2017,1,0.169018227,15,0,0.806396008,2.112676056,65.46,0,1.55172205,0,0,0,80.58945319,19.69533348,23.76760563,3.772568793,81.77787018,3.056517389,2.290529013,0.32,1.056338028,9.980031248,1.081248999,0,0.488499999,1.090224981,0,0,0,2.110235128,6.296749268,0,1.65,0.158791006,0,0,0,100,0,0,0,0,0,2.236951118,2.236951118,0,0,7.58077879,6.917978459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041425021,0,0,0,0,0.124275062,1.988400994,0.165700083,0,0,0.124275062,0.538525269,0,0,0,0,0,0,7.58077879,52.81690141,51.53272577,2.361226181,3.024026512,0,0,0,0.536039768,0.536039768,0.124275062,0.124275062,10.35625518,0,10.97763049,10.97763049,0,16.28003314,10.6048053,0,0,0,2.236951118,1.905550953,0,0.372825186,0.289975145,0.248550124,0,5.095277548,4.473902237,66.4972303,92.57849884,1.27,6.121304781,105.1739043,105.1788025,7.630877786,1053.880531,91.97834439,91.89649963,92.63912313,92.57849884,152.4,0,0.526691452,431,0.037808001,8.713811102,43.37576294,417.5503059,0,24.86119885,24.85980034,24.70500855,18.73028031,12.0632847,12.05866718,20.48464883,20.48200035,12.75093047,0,845.059652,2.1726,89.45
6/23/2021,NLA17_TX-10144,243730,10/2/2017,1,0.211753582,17.12837794,0,6.434527615,2.565988353,41.90658117,0,57.50542928,0.072702422,28696.6346,12554.77764,479.3125761,3.035440951,23.09389518,0.402711022,0.046823853,1.892668431,1.868780806,0.330241445,0,3.585447497,3.232340238,0,0.091360903,0.476645241,0,0,0,1.420860136,3.505261489,0,0.885326179,0.121964459,0,0,0,42.2364719,0.058888962,0.058888962,0,0,57.7635281,0,0,64.14970883,64.14970883,0.143950795,0.143950795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104887784,0.104887784,1.001112347,1.001112347,0,0,1.576915527,1.576915527,0,29.56225872,29.56225872,0,0,0,0,0,0,0,3.3893869,3.3893869,0,0.117777923,0.117777923,61.39854635,61.85833359,0.77290388,60.59599456,72.59718731,73.61500549,0.689096427,640.6902036,42.83913654,42.12766647,62.73127334,61.85833359,147.9867847,0.000130864,0.572016192,15.25361513,2.824841543,16.49122031,55.46511436,222.9519511,0,24.40266856,24.44060135,36.4112884,17.46528842,8.025274369,8.057333946,18.58306067,18.62525177,-2.18358959,0,950.2055225,13.7547,182.88
6/23/2021,NLA17_TX-HP002,227074,6/13/2017,1,0.033368111,19.1124101,0.001265288,14.19998393,1.059123822,32.83521267,0,46.77795761,0.007524995,133821.6234,53300.01939,734.7132592,3.94206469,6.555673769,3.453538042,24.74194117,1.59547205,1.582173943,0.287688378,0.12781503,6.082037852,4.203918012,0.000181493,0.359156939,0.960254061,0.005989282,122322.0002,51996.86389,1.12990386,3.186826536,0.000111688,1.155609413,0.1711411,0.000610655,0.000148266,0,7.901852294,0.122157471,0.135403417,1.275394062,0,45.86720974,2.429912275,2.39218734,13.38571391,13.53004346,1.213476617,1.196926096,26.51904369,0.041553468,0,0,0,0,0,0,0,0,0,0.011531398,0,0,0.030402096,0.030100538,0.042235744,0.088940832,0.053921125,0.037251237,0.033180201,0.046117049,0.021689576,0.042108838,0.053960077,0.016821924,0.008722572,0,0,0,0,0,16.01710604,17.40243567,0.45420073,0.455166973,0.079492007,0.099770542,0,0,0,0.490347598,0.542542227,0.01920549,0.020111421,2.110923975,17.31192297,0.455726112,0.408634024,0.250388828,61.16463197,59.58473195,0.379243405,0.051937123,0.060371959,0.459312142,0.51667857,0.130400063,0.1832494,3.899928252,3.896073332,0.453391549,0.116799787,0.118215854,83.82207251,62.50875092,3.775677239,30.15171777,63.42720556,70.22599792,8.188230524,553.9421892,44.34662792,63.97550201,60.35323609,62.50875092,120.0037132,0.000174992,1.515602103,9.261373112,0.361124676,28.36485418,49.532733,198.7960306,0.000167532,23.98819785,25.32380104,34.86437974,17.64164616,9.330690809,12.32966709,18.71294976,20.6170845,-1.285439295,0.001186687,950.7312943,71627.9562,182.0029618
6/23/2021,NLA17_TX-HP003,226520,6/8/2017,1,0.064629297,15.24069056,0,13.98052414,0.940383034,29.62618123,0,50.57814545,0.033830987,250379.0762,162746.3995,172.4663791,3.269611788,11.84882623,1.617233855,0.081560076,3.421731827,2.580485193,0.343914685,0,10.32816501,1.737893337,0,0.160301538,0.599189896,0.033830987,250379.0762,162746.3995,2.395369615,6.934780555,0,0.598149682,0.132563389,0.13092592,0,0,0,0.057850988,0.057850988,0,0,0,5.885576835,5.928203879,1.135706239,2.02782937,40.90369333,39.89891301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231403952,0.085254088,0,0.161373809,0.021313522,0.283165362,0.124836343,0.033492677,0.569375514,2.60633925,0.0274031,0.191821697,0.036537466,0,0,0,0,0,21.22826782,21.24044698,17.67195445,17.69631276,0.313613251,0.313613251,0,0,0,0.171208477,0.171208477,1.680723442,1.680723442,14.00602868,100,5.575008373,5.575008373,0,0.066985355,0.100478032,0,0,0,0.015223944,0.015223944,0.015223944,0.015223944,5.450172031,5.450172031,0,0,0,73.54773595,73.98899841,3.562038486,14.07234503,180.9956032,192.1112061,3.053176371,1155.779815,88.66983374,89.84583282,72.69447989,73.98899841,152.4,0.000152239,1.478494044,267,0.471038188,27.98066803,46.58489145,441.1801585,0,23.7770229,23.68020058,34.90241296,17.23501658,9.147004465,9.096333504,19.03774957,18.9545002,-0.294580287,0,876.246567,29.5587,134.8426898
6/23/2021,NLA17_TX-HP004,243101,9/20/2017,1,0,16,0,11.6926918,0,41.78,0,66.7399292,0,0,0,350.1420099,3.214211941,0,0.333348516,0.032464001,2.257999897,1.918107986,0.33,0,4.873739903,1.742055058,0,0.06464,0.533621013,0,0,0,1.709501028,4.134923935,0,0.88,0.127013996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.32009926,57.32009926,0,0,0,0,0,0,0,0.014888337,0.014888337,0,0,0,100,6.699751861,6.699751861,0,35.98014888,35.98014888,0,0,0,0,0,0,0,0,0,0,0,0,47.07000732,71.93333435,0.71,0.070305185,83.60359955,83.60359955,0.736047511,724.8690602,50.89433289,50.89433289,71.93333435,71.93333435,147.87,0,0.574681007,41,0.083067998,16.71,51.01609039,264.5733032,0,24.0734005,24.0734005,24.11905045,17.27414159,7.945333481,7.945333481,18.53450012,18.53450012,10.42067231,0,537.08933,0.3627,182.88
6/23/2021,NLA17_TX-HP005,243102,9/20/2017,1,0,16,0,11.6926918,0,41.78,0,66.7399292,,,,346.578648,3.214211941,0,0.333348516,0.032464001,2.257999897,1.918107986,0.33,0,4.803305026,1.742055058,0,0.06464,0.533621013,,,,1.709501028,4.134923935,0,0.88,0.127013996,0,0,0,0,2.295918367,2.295918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.78571429,76.78571429,0,0,0,0,0,0,0,0.359693878,0.359693878,0,0,0,100,5.357142857,5.357142857,0,8.673469388,8.673469388,0,0,0,0,0,0,0,6.887755102,6.887755102,0,0,0,47.07000732,71.93333435,0.71,0.385317653,83.60359955,83.60359955,0.736047511,725.2621155,50.89433289,50.89433289,71.93333435,71.93333435,147.87,0,0.482301623,41,0.083067998,16.69229008,51.01609039,264.5733032,0,24.0734005,24.0734005,24.12872505,17.30226898,7.945333481,7.945333481,18.53450012,18.53450012,10.46982861,0,808.244898,0.353158676,1.8288E-10
6/23/2021,NLA17_UT-10001,1000161,6/27/2017,1,0,77.10412219,0,22.69169804,0,34.9453156,0,73.54909469,0.060826141,345128.0086,0,2841.371412,3.042003287,0,0.29888524,0.284298748,3.117272765,1.439010103,0.290354738,0,13.93495696,3.940013311,0,0.055738114,0.558880755,0,0,0,2.21486593,6.206604964,0,0.758000766,0.121840827,0,0,0,0,0.70071714,0.70071714,0,0,0,46.49367712,46.09952373,0,0,6.946953523,6.936004817,0,0,5.233481141,0,0,0,0,0,0,0,0,0,0,0,0.005474353,0.005474353,0.218974106,0.295615044,0.465319976,0.038320469,0.016423058,0.021897411,0,0.153281874,4.061969672,0.306563749,0.027371763,0,0,0,0,0,1.144139705,1.040127005,0,0,0,1.527344392,0,0,0,0.355887666,0.355887666,18.27338917,18.20222259,0.021897411,94.76651886,9.612963267,12.18043466,0,12.00525538,8.490720972,0,0,0,0.24634587,0.312038101,0.218974106,0.224448459,4.357584716,4.286418131,0,0,0,69.00521338,68.31241608,1.218017189,0.098322936,55.68618559,57.42399979,0.097367968,777.8400519,89.98714309,100.2018356,63.03213488,68.31241608,147.0450353,0,1.372186513,38.80582471,0.056295256,22.81311655,34.31860741,290.2167332,0,10.74713855,10.020401,20.91452358,4.173275947,-2.728683548,-3.124333382,5.547153656,4.969417095,-10.51998138,0,842.3221109,16.4403,182.88
6/23/2021,NLA17_UT-10001,241325,9/6/2017,2,0,77.10412219,0,22.69169804,0,34.9453156,0,73.54909469,0.060826141,345128.0086,0,2841.371412,3.042003287,0,0.29888524,0.284298748,3.117272765,1.439010103,0.290354738,0,13.93495696,3.940013311,0,0.055738114,0.558880755,0,0,0,2.21486593,6.206604964,0,0.758000766,0.121840827,0,0,0,0,0.70071714,0.70071714,0,0,0,46.49367712,46.09952373,0,0,6.946953523,6.936004817,0,0,5.233481141,0,0,0,0,0,0,0,0,0,0,0,0.005474353,0.005474353,0.218974106,0.295615044,0.465319976,0.038320469,0.016423058,0.021897411,0,0.153281874,4.061969672,0.306563749,0.027371763,0,0,0,0,0,1.144139705,1.040127005,0,0,0,1.527344392,0,0,0,0.355887666,0.355887666,18.27338917,18.20222259,0.021897411,94.76651886,9.612963267,12.18043466,0,12.00525538,8.490720972,0,0,0,0.24634587,0.312038101,0.218974106,0.224448459,4.357584716,4.286418131,0,0,0,69.00521338,68.31241608,1.218017189,0.098322936,55.68618559,57.42399979,0.097367968,777.8400519,89.98714309,100.2018356,63.03213488,68.31241608,147.0450353,0,1.372186513,38.80582471,0.056295256,22.81311655,34.31860741,290.2167332,0,10.74713855,10.020401,20.91452358,4.173275947,-2.728683548,-3.124333382,5.547153656,4.969417095,-10.51998138,0,842.3221109,16.4403,182.88
6/23/2021,NLA17_UT-10002,1000087,6/6/2017,1,0.000321017,72.4852143,0,16.72870593,0.058648423,28.56802462,0,96.14992535,0.005906364,109280.7289,94709.96504,2212.920529,1.920087694,0.010934452,0.275622312,0.205404396,4.797376756,1.321870761,0.363764917,0.019880821,13.86182582,7.085010589,0,0.058943893,0.355824698,0.005906364,109280.7289,94709.96504,4.295193548,6.51306569,0,1.302853004,0.095125368,0.006910446,0.001063146,0,0,0,0,46.67368343,0,0,16.1683172,16.16725405,0,0,48.62668176,48.48953599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005315728,0.004784155,0.004784155,0.005315728,0.005315728,0.001063146,0,0.009036737,0.01541561,0,0.004784155,0,0,0,0,0,0.09036737,0.09036737,0.099404107,0.099404107,0,0,0,0,0,0.05106288,0.05106288,1.200822875,1.200822875,0.040931103,53.32631657,0.368911498,0.368911498,0,32.61517853,32.75338745,0,0,0,0.00956831,0.00956831,0,0,0.810648466,0.810648466,0,0.010099883,0.010099883,75.18529576,94.04692078,3.290579202,0,44.21750008,39.96559906,0.063806301,839.838276,147.4791552,136.7928314,99.42985729,94.04692078,125.4655659,0.000308312,1.42935527,273.1177062,0.091207153,19.62109642,39.35901068,427.8304506,0,12.86855294,14.41880035,24.8705147,5.401372752,-3.760775891,-3.412000179,6.630018697,7.722167015,-10.63947406,0,642.8654217,169.3089,165.513004
6/23/2021,NLA17_UT-10003,1000124,6/14/2017,1,0.001765995,54.19756091,0,15.80891302,0.270169247,21.05644927,0,85.7156484,0.015811577,70504.29759,43121.71562,2397.628157,1.924335434,0.032606633,0.466416172,0.257863782,1.332831453,1.529946894,0.36657009,0.009316181,7.827791587,1.198086882,0,0.030484336,0.532237271,0.015811577,70504.29759,43121.71562,0.884726523,2.866040337,0,0.364630104,0.124978795,0.009961293,0.000948695,0,0,0.026563449,0.026563449,1.196303886,0,0,36.22542881,36.254364,0.039370826,0.039370826,6.453494991,6.453020644,0,0,0,0,0,0,0,0.038464822,0,0,0,0,0,0,0.010909988,0.008538251,0.030358227,0.422643443,0.837222981,0.008538251,0.004743473,0.011384335,0.000948695,0.001897389,0.006640862,0.015653461,0,0,0,0,0,0,0.166021554,0.162226776,0.426438221,0.41789997,0.531743321,0.59862629,0,0,0,0.098417577,0.098417577,1.416875379,1.416875379,1.442490134,98.80369611,0.979527171,0.979527171,0,52.88640331,52.80339253,0,0,0,0.021819976,0.024191712,0.003794778,0.003794778,0.578703704,0.576331967,0,0.243814511,0.243814511,75.1633347,37.06216812,6.360031734,0,42.25477135,30.78739929,1.185055392,465.1745812,40.10424628,28.777668,45.41491771,37.06216812,137.2511553,0.000180252,1.018990168,119.9306694,0.079610959,45.15572291,50.3302563,133.049564,0,12.28511667,14.11100006,25.74820226,4.86279715,-5.279488041,-4.39133358,5.694841092,7.085916996,-13.41523509,0,744.4614118,189.7344,182.5091342
6/23/2021,NLA17_UT-10004,1000095,6/7/2017,1,0.090208984,67.49855205,0.089718748,3.080332072,14.16443896,16.90502716,0,18.73793825,0.031315444,2154680.226,2081279.318,1411.925302,7.524518253,3.868338911,18.17677039,2.223696243,2.856757338,1.66791411,0.24056396,2.480310023,9.945456376,1.483100383,0.007828861,0.487239899,0.87915632,0.007828861,2154419.494,2081028.243,2.600165784,3.733424996,0,0.611723023,0.505091337,0.896952616,0.09018848,0,0.193764312,3.343315131,3.337678351,0,0,0,5.764312137,5.750924784,10.81204862,10.51964066,1.316892725,1.316892725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281839,0.002113792,0,0.006341377,0.002113792,0.018319535,0.002113792,0.010568962,0.000704597,0,0.00563678,0.00281839,0,0,0,0,0,0,0.597498679,0.591861899,17.37396512,16.74335036,6.930420997,6.761317597,0,0,0,2.42196935,2.812809583,0.009864365,0.009864365,0.212788445,0.438964242,31.79143914,31.95208737,88.60313546,13.76219834,13.69314779,10.54148318,0.14937467,0.18037696,3.511009336,3.924608068,1.333098468,1.819270742,2.519640655,2.641536023,0.22265281,0.784921614,0.757442311,70.98508222,52.4984169,5.883999225,58.97403072,29.04686112,21.95339966,57.12000465,568.8974997,96.30977396,68.1875,68.15925642,52.4984169,103.353735,0.000162057,1.928956259,212.1559627,0.527530865,23.68521008,41.99444886,252.5125654,0,17.96926827,18.71920013,16.27736562,9.803124561,-2.397945892,-2.374666691,10.25142399,10.72233391,3.324258012,0,1162.498418,127.7325,105.2147016
6/23/2021,NLA17_UT-10005,229690,6/29/2017,1,0.00233852,68.24224547,0.013053037,2.411661495,1.419079761,22.56303076,0,64.0006866,0.011450032,57037.29253,30654.80833,2608.871575,8.175809931,0.198011129,0.328839337,19.53211629,2.372720859,3.211678639,0.329931832,0.154008656,11.68831127,1.25510261,0,0.141162744,3.135556008,0.011450032,57037.29253,30654.80833,1.620429333,4.950405615,0,1.653818416,0.147708741,0,0,0,16.61479802,0.390560594,0.390560594,0,0,0,32.31296373,32.3397568,0.298845837,0.298845837,19.61974444,19.9458986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008759275,0.001545754,0.008244023,0.040189613,0.056677659,0.005667766,0.000515251,0.023701566,0.002061006,0.013911789,0.222588623,0.002576257,0.001545754,0,0,0,0,0,1.394270404,1.365931575,0.801215993,0.799670239,0,0,0,0,0,0.325314303,0.325314303,4.864488871,4.864488871,0.31069662,0,0.820795548,0.829039571,0,37.86067601,37.52936933,83.38520198,0,0,0.659521847,0.672403133,0.075226711,0.069043693,0.594600165,0.587901896,0,0.30708986,0.30708986,60.19610853,22.88775063,6.740592515,0.33702632,40.32496766,26.82299995,0.544945913,649.0952264,68.00098342,25.81616592,49.0274045,22.88775063,125.1175344,0.000170033,1.037939755,23.43981863,0.025878941,29.41717992,62.15956451,228.2204856,0,11.81334279,13.2534008,23.95469339,4.998581736,-3.198557425,-2.727333546,6.012505111,7.070333481,-12.3458548,0,742.7311521,174.672,176.5724175
6/23/2021,NLA17_UT-10006,227010,6/13/2017,1,0.150045662,54,0,0.874041975,25.16894977,17.5,0,1.791267037,0,0,0,1651.219315,11.35683537,1.452054795,0.611314021,5.461536884,0.585858941,2.473092079,0.31,0.96803653,3.9202981,1.109053969,0,0.230692998,1.399703026,0,0,0,0.385134846,1.272568107,0,0.47,0.155387998,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.652968037,0,0,0,0,0.913242009,0,0,0,0,0,0,0,0,0,0,0,0,48.40182648,41.09589041,10.0456621,10.0456621,0,0,0,0,0,0,0,0,0,0,7.305936073,0,13.69863014,13.69863014,0,0,0,0,0,0,0,0,0,0,27.85388128,27.85388128,100.5644302,26.86499977,8.77,0.618728981,14.48779964,14.48779964,0.567380849,217.3902753,19.38800049,19.38800049,26.86499977,26.86499977,135.89,0,1.051503491,120,0.031157,50.45,58.24277115,58.73442459,0,17.04580116,17.04580116,17.33944599,8.756640513,-3.250333548,-3.250333548,9.39275074,9.39275074,0.16995973,0,755.7899543,0.1971,179.9
6/23/2021,NLA17_UT-10006,1000613,9/19/2017,2,0.150045662,54,0,0.874041975,25.16894977,17.5,0,1.791267037,0,0,0,1651.219315,11.35683537,1.452054795,0.611314021,5.461536884,0.585858941,2.473092079,0.31,0.96803653,3.9202981,1.109053969,0,0.230692998,1.399703026,0,0,0,0.385134846,1.272568107,0,0.47,0.155387998,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.652968037,0,0,0,0,0.913242009,0,0,0,0,0,0,0,0,0,0,0,0,48.40182648,41.09589041,10.0456621,10.0456621,0,0,0,0,0,0,0,0,0,0,7.305936073,0,13.69863014,13.69863014,0,0,0,0,0,0,0,0,0,0,27.85388128,27.85388128,100.5644302,26.86499977,8.77,0.618728981,14.48779964,14.48779964,0.567380849,217.3902753,19.38800049,19.38800049,26.86499977,26.86499977,135.89,0,1.051503491,120,0.031157,50.45,58.24277115,58.73442459,0,17.04580116,17.04580116,17.33944599,8.756640513,-3.250333548,-3.250333548,9.39275074,9.39275074,0.16995973,0,755.7899543,0.1971,179.9
6/23/2021,NLA17_UT-10007,231480,7/12/2017,1,0,71.43590561,0,2.518211862,0,22.44888393,0,64.3536153,0,0,0,3273.823392,5.619377216,0,0.103126926,0.413751464,2.156897678,3.358905229,0.347653061,0,11.97830662,1.292812362,0,0.059152359,3.316174699,0,0,0,1.454382266,4.563850856,0,0.589808673,0.14941078,0,0,0,6.590136054,0,0,0,0,10.71428571,77.31717687,77.44472789,0,0,0.06377551,0.06377551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297619048,0,0,0.43579932,0,0,0,0,0,0,0,0,0,0,10.25722789,10.25722789,0,0,0,0,0,0,0,0.197916667,0.197916667,3.263180272,3.454506803,0,0,1.721938776,1.721938776,0,5.389030612,5.070153061,82.69557823,0,0,0.201955782,0.212585034,0,0,1.445578231,1.43494898,0,0.340136054,0.340136054,63.91067964,55.24691772,8.153370536,0.001985318,41.04423659,39.09780121,0.150365712,649.0184135,67.69039626,60.22483444,59.99040071,55.24691772,119.2029911,0.000212585,1.261245775,19.03741497,0.025688963,32.5842804,66.05409425,206.6053784,0,9.521699425,9.843400955,20.16696407,1.842959656,-4.552009059,-4.30300045,3.922662032,4.212250233,-13.73309943,0,807.0831207,8.4672,176.4461607
6/23/2021,NLA17_UT-10008,227320,6/15/2017,1,0.004671874,69.80686906,0,10.73545376,0.965804589,27.25415063,0,65.86109146,0.018802708,160661.9108,160436.6096,2146.016064,4.158302178,0.079339638,31.796759,0.740864241,3.226030289,2.018510511,0.324655387,0.078858557,11.65530102,3.499360824,0,0.090100829,1.183197532,0.002686101,82.83130103,66.26504082,2.534048626,5.591958908,0.002686101,1.366698097,0.163883968,0.00265924,0,0,13.32617756,0.022966165,0.022966165,0,0,0,13.41465773,13.37718662,0.403721002,0.37737035,48.83839556,48.73661919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012087455,0.002900989,0.01087871,0.007494222,0.20742073,0.077601462,0.04303134,0.005076731,0.007010724,0.075667469,0.104193863,0.00821947,0.018131183,0,0,0,0,0,0.007252473,0.019339928,1.173450146,1.127276068,0,0.042064344,0,0,0,1.321390928,1.496789572,0.432489145,0.432489145,0.059470279,66.60308665,0.658041059,0.658041059,0,29.02850705,28.87378763,20.07073579,0.086062681,0.134170752,1.3342133,1.507305658,0.874890004,1.154110218,3.508746483,3.29117229,0,0.216607196,0.246100587,65.55401292,55.13416672,4.063189547,0.633170461,36.27712983,30.13920021,49.22901658,670.161583,101.9234621,82.41266632,67.56471938,55.13416672,137.7956307,0.000495586,2.119434239,212.8975975,0.322748283,29.15325038,50.58626978,304.4250669,0,13.90600744,15.51420116,26.30537938,6.338812044,-3.257629299,-3.085333347,7.492180995,8.538833618,-10.72223222,0.002686101,666.150791,372.2868,175.010535
6/23/2021,NLA17_UT-10009,1000225,7/13/2017,1,0,66.16105234,0,15.62171729,0,25.64901598,0,62.67208907,0.075664715,86237.76275,68784.88219,2721.988377,3.524277428,0,2.945378647,0.69603668,3.318536759,1.670014367,0.376250511,0,11.05542255,4.985438653,0,0.082258074,0.488939501,0.050443143,79642.37829,62189.49774,2.349438283,6.638476863,0,1.327103101,0.121942697,0,0,0,0,0,0,0,0,0,6.140191583,5.949516502,0,0,38.49820675,38.49820675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161165842,0.070368185,0.083987833,0,0.129386662,0.002269941,0,1.203068961,0.011349707,0.052208653,0,0,0,0,0,0.288282562,0.288282562,0,0,0,0,0,0,0,0.160961547,0.160961547,2.803377673,2.803377673,0.022699414,100,1.409633631,1.409633631,0,47.68011985,47.87079493,0,0,0,0.022699414,0.022699414,0.002269941,0.006809824,2.980433105,2.975893222,0,0.174785491,0.174785491,74.5807757,75.11241913,5.113233986,0.003866395,38.81689576,37.48720169,2.795843174,711.713458,112.5388716,110.1520004,76.82005395,75.11241913,127.410538,0.000226994,2.364841487,45.32709856,0.108531728,29.30055931,41.65015891,320.773059,0,10.28223899,10.3842001,23.03466882,3.682404668,-4.522131051,-5.063666821,4.657028915,4.476166725,-13.14620235,0,738.5549326,39.6486,178.5161969
